companies_id,company_name,country,ICTR_risk_category,benchmark,ep_product,matched_activity_name,matched_reference_product,unit,multi_match,matching_certainty,matching_certainty_company_average,input_name,input_unit,input_tilt_sector,input_tilt_subsector,input_isic_4digit,input_isic_4digit_name,company_city,postcode,address,main_activity,activity_uuid_product_uuid,profile_ranking,extra_rowid
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"aluminium sulfate, powder",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4615384615384616,1
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"ammonia, anhydrous, liquid",kg,industry,chemicals,'2012',Manufacture of fertilizers and nitrogen compounds,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.7948717948717948,2
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"cement, unspecified",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.7142857142857143,3
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chemical, inorganic",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.6153846153846154,4
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chromium oxide, flakes",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.97435897435897445,6
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, for reuse in municipal waste incineration only",kWh,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.15384615384615383,7
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, low voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.25,8
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, central or small-scale, other than natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5,9
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, district or industrial, natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.16666666666666666,10
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, for reuse in municipal waste incineration only",MJ,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.02564102564102564,11
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"hydrochloric acid, without water, in 30% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4358974358974359,12
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"iron (III) chloride, without water, in 40% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5128205128205128,13
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,iron sulfate,kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3076923076923077,14
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,municipal waste incineration facility,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.875,15
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, municipal waste incineration",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.10256410256410256,16
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, residual material landfill",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.1282051282051282,17
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, sanitary landfill",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.1794871794871795,18
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, slag landfill",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.07692307692307693,19
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"quicklime, milled, packed",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,20
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,residual material landfill,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.375,21
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,sanitary landfill facility,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5,22
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"sewer grid, 5E9l/year, 110 km",km,construction,construction buildings,'4220',Construction of utility projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.125,23
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,slag landfill,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.25,24
company18,picky_greendarnerdragonfly,netherlands,medium,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"sodium hydroxide, without water, in 50% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5641025641025641,25
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,titanium dioxide,kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.8717948717948718,26
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"waste cement, hydrated",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.20512820512820512,27
company18,picky_greendarnerdragonfly,netherlands,low,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,waste graphical paper,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.28205128205128205,28
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"waste plastic, mixture",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.6923076923076923,29
company18,picky_greendarnerdragonfly,netherlands,high,input_tilt_sector,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"wastewater treatment facility, capacity 5E9l/year",unit,construction,construction buildings,'4220',Construction of utility projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,30
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"aluminium sulfate, powder",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3728813559322034,1
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"ammonia, anhydrous, liquid",kg,industry,chemicals,'2012',Manufacture of fertilizers and nitrogen compounds,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.7288135593220338,2
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"cement, unspecified",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4067796610169492,3
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chemical, inorganic",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5932203389830508,4
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chromium oxide, flakes",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.8813559322033898,6
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, for reuse in municipal waste incineration only",kWh,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.25,7
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, low voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5,8
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, central or small-scale, other than natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.8,9
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, district or industrial, natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4,10
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, for reuse in municipal waste incineration only",MJ,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.2,11
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"hydrochloric acid, without water, in 30% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3559322033898305,12
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"iron (III) chloride, without water, in 40% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4406779661016949,13
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,iron sulfate,kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.23728813559322037,14
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,municipal waste incineration facility,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.8571428571428571,15
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, municipal waste incineration",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.05084745762711865,16
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, residual material landfill",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.06779661016949153,17
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, sanitary landfill",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.0847457627118644,18
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"process-specific burdens, slag landfill",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.03389830508474576,19
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"quicklime, milled, packed",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.4745762711864407,20
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,residual material landfill,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.2857142857142857,21
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,sanitary landfill facility,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.42857142857142855,22
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"sewer grid, 5E9l/year, 110 km",km,construction,construction buildings,'4220',Construction of utility projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,23
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,slag landfill,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.14285714285714285,24
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"sodium hydroxide, without water, in 50% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5254237288135594,25
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,titanium dioxide,kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.7796610169491526,26
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"waste cement, hydrated",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.11864406779661016,27
company18,picky_greendarnerdragonfly,netherlands,low,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,waste graphical paper,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.2033898305084746,28
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"waste plastic, mixture",kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.6610169491525424,29
company18,picky_greendarnerdragonfly,netherlands,high,input_unit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"wastewater treatment facility, capacity 5E9l/year",unit,construction,construction buildings,'4220',Construction of utility projects,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,30
company18,picky_greendarnerdragonfly,netherlands,low,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"aluminium sulfate, powder",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3,1
company18,picky_greendarnerdragonfly,netherlands,high,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"ammonia, anhydrous, liquid",kg,industry,chemicals,'2012',Manufacture of fertilizers and nitrogen compounds,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,2
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"cement, unspecified",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.5,3
company18,picky_greendarnerdragonfly,netherlands,medium,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chemical, inorganic",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.6,4
company18,picky_greendarnerdragonfly,netherlands,high,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"chromium oxide, flakes",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,6
company18,picky_greendarnerdragonfly,netherlands,high,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, for reuse in municipal waste incineration only",kWh,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,7
company18,picky_greendarnerdragonfly,netherlands,low,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"electricity, low voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3333333333333333,8
company18,picky_greendarnerdragonfly,netherlands,high,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, central or small-scale, other than natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,9
company18,picky_greendarnerdragonfly,netherlands,low,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, district or industrial, natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.3333333333333333,10
company18,picky_greendarnerdragonfly,netherlands,high,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"heat, for reuse in municipal waste incineration only",MJ,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,1,11
company18,picky_greendarnerdragonfly,netherlands,low,input_unit_input_isic_4digit,Asphalt,"treatment of waste asphalt, sanitary landfill",waste asphalt,kg,FALSE,high,high,"hydrochloric acid, without water, in 30% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,04064155-323d-5bf8-91ac-cf66ab9b111f_22e27360-4621-4591-8412-a4f2045ac1a0,0.2,12
